price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
35200000.0,"Matunga East, Mumbai - Central Mumbai, Maharashtra",800.0,19.0266983,72.8530249,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",44000.0
5000000.0,"Virar West, Mumbai, Y K Nagar, Mumbai - Mira Road and Beyond, Maharashtra",835.0,19.46829575,72.79722734,2.0,2.0,3.0,Ready to Move,Resale,1.0,,2.0,Just 1.5 KM from Virar Station.,Flat,"


                                Hunting for an apartment in one of the beautiful and peaceful locations of Mumbai? Then, have a look at this 2BHK apartment which is up for sale and located in Bhoomi Acropolis, Y K Nagar, Mumbai. Property SpecificationsThe flat nestled in lovely society has access to all the ultra modern facilities and amenities. It is positioned on the 11th floor of a 15 storey building and is certainly the best home for you to move in with your family. Up to date in terms of civil work and electrical fixtures, this abode adheres to vaastu principles and promotes a healthy and happy home ambience. This exclusive flat is tastefully constructed to have bright and well-ventilated rooms. Furthermore, freehold ownership and brand new construction make this flat a beneficial investment deal. The flat features 2 bedrooms, 2 bathrooms, 3 balconies, a living room and a lovely kitchen. The western bathrooms are appointed with all the necessary sanitary fittings, however, of the two bathrooms, one is common and one is attached to the bedroom. Overlooking a beautiful garden and the surroundings, the one of the well-aligned balcony is attached to the living room and 2 are attached to the bedrooms. The carefully crafted modular kitchen quite stylish and is appointed with plenty of cabinets, cooking platform and sink. Ceramic flooring across all rooms defines the beauty of this premise giving the interiors a rich look. FacilitiesThe flat gets one open parking slot and the most important amenity of water supply for 24 hours is available. Other modern amenities such as waste disposal, rain water harvesting, power back up, intercom facility, fire fighting equipment, security, DTH facility, park, internet/Wi-Fi, lift, etc., are also available. The occupants can enjoy recreational amenities like kids play area, outdoor tennis courts, club house, meditation area, cycling & jogging track, indoor games room, gymnasium, aerobics room, multipurpose courts, event space & amphitheater and many more. LocalityAlso, you can easily access all the necessary resources from here which includes schools, hospitals, banks, ATMs, shopping mall, commuter links and many more. Schools such as National English High School and Rustomjee Cambridge International School can be found in the vicinity. Joshi Children's Hospital and Shah Multi Speciality Hospital are accessible in the vicinity. Virar Railway station is dotted within the range of hardly 1.5km whereas other modes of transports like autos and taxis are easily available from here. 

more

",5988.023952095808
60000000.0,"Bandra East, Mumbai - Western Suburbs, Maharashtra",1400.0,19.0627565,72.8545019,4.0,4.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",42857.142857142855
22500000.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1150.0,19.1154908,72.8726952,3.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",19565.217391304348
13899999.999999998,"Goregaon West, Mumbai - North Mumbai, Maharashtra",880.0,19.165543,72.837074,2.0,2.0,,Ready to Move,Resale,,,,,Individual House,"
",15795.454545454544
12500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",750.0,19.0908063,72.9076669,2.0,2.0,,Ready to Move,Resale,1.0,Semi-Furnished,,,Flat,"
",16666.666666666668
47500000.0,"Girgaon, Mumbai - South Mumbai, Maharashtra",1250.0,18.9572287,72.8196689,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",38000.0
22000000.0,"Mulund West, Mumbai., Mulund West, Mumbai - Central Line, Maharashtra",1100.0,19.1595755,72.9465747,2.0,2.0,2.0,Ready to Move,Resale,1.0,,,,Flat,"


                                  Multistorey Apartment has unblocked view on front, facing Pool, Garden/Park. Situated at 27th floor in a tower of total 35 floors. The type of ownership is Freehold. The Multistorey Apartment is newly constructed. Prestigious banks like Axis Bank, SBI, HDFC, ICICI, IDBI, Deutsche Bank, HSBC, DHFL, LIC Housing Finance, Corporation Bank, Indiabulls, Syndicate Bank, Punjab National Bank, Allahabad Bank, Vijaya Bank, Indian Bank, UCO Bank approve easy loan here. Prime facilities are easily accessible from this place with St Marys Convent High School Mulund West (0 km ). Other key neighbourhood are Citizen Credit Cooperative Bank (0 km ). 
                            
more

",20000.0
18000000.0,"Sion, Mumbai - Central Mumbai, Maharashtra",550.0,19.0472012,72.8722249,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",32727.272727272728
22500000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",1600.0,19.1746739,72.9431038,3.0,3.0,1.0,,New Property,2.0,Semi-Furnished,5.0,Mulund west,Flat,"
                    
                    
                    
                       Distress sale 3 bhk 1030 carpet higher floor semi furnished all amenities  hill view spacious apartments
                    
                ",14062.5
8500000.0,"prathmesh aashish, kanakia road, laxmi park, mira road east, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",710.0,19.28217,72.87654,2.0,2.0,4.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",11971.830985915492
27500000.0,"Vidya Vihar, Mumbai - Central Line, Maharashtra",1620.0,19.172922,72.953438,3.0,3.0,4.0,Ready to Move,New Property,,,,,Flat,"
",16975.30864197531
31000000.0,"Andheri East, Mumbai, Marol Maroshi Road, Mumbai - Western Suburbs, Maharashtra",1378.0,19.1228392525584,72.8845296323174,3.0,3.0,,Ready to Move,Resale,2.0,,,,Flat,"
",22496.371552975328
80000000.0,"Breach Candy, Mumbai - South Mumbai, Maharashtra",1080.0,18.970389,72.8042755,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",74074.07407407407
4500000.0,"Heera Sagar Apartment, Basant Ram Chowk, Ulhasnagar-1., Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1000.0,19.234638214111328,73.1611328125,2.0,2.0,1.0,Ready to Move,New Property,,Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",4500.0
23000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1550.0,19.17100978,72.87098943,2.0,2.0,1.0,Ready to Move,Resale,,,,,Flat,"
",14838.709677419354
20000000.0,"Upper Govind Nagar, Malad East, Mumbai - North Mumbai, Maharashtra",825.0,19.180237,72.8554149,2.0,2.0,,Ready to Move,Resale,2.0,Furnished,,,Flat,"
",24242.424242424244
25500000.0,"B701 gundecha altura lbs marg kanjurmarg west., Kanjurmarg West, Mumbai - Central Line, Maharashtra",1232.0,19.033767700195312,72.8565444946289,3.0,3.0,,Ready to Move,Resale,,Unfurnished,2.0,near by Gundecha heights.,Flat,"


                                Lavish architect owned apartment with imported flooring LED lighting sound proof windows and tastefully done modern interiors. The apartment is on the seventh floor with access to the refuge area making it 3 flats per floor as against the general 4. well ventilated with larger spaces than recent construction projects in the area. the apartment comes with one covered car park and a service area for washing and drying. The location of the apartment complex is close to the upcoming metro station along LBS Marg.
                            
more

",20698.051948051947
4500000.0,"Kala Ghoda, Mumbai - South Mumbai, Maharashtra",900.0,18.92983,72.83421,3.0,2.0,2.0,,Resale,,,,,Flat,"
                    
                    
                    
                       property is in a good locality
                    
                ",5000.0
28900000.0,"Kandivali West, Mumbai, Maharashtra",1670.0,19.20789513,72.83290576,3.0,3.0,1.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",17305.389221556885
26000000.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",750.0,19.11632,72.859021,2.0,2.0,,Ready to Move,Resale,,,,,Individual House,"
",34666.666666666664
17000000.0,"nr tarasingh garden, Veena Nagar, Mumbai - Central Line, Maharashtra",950.0,19.18045,72.94293,2.0,2.0,,Ready to Move,New Property,,,,Cypress,Flat,"
                    
                    
                    
                       Nr tarasingh garden, mountain facing, lift , solar pannels
                    
                ",17894.736842105263
120000000.0,"Juhu Tara Road, Mumbai - Western Suburbs, Maharashtra",2800.0,19.09735,72.82689,3.0,3.0,,Ready to Move,Resale,1.0,Semi-Furnished,1.0,"Opposite- Juhu Post Office, Near- Juhu Beach",Flat,"
",42857.142857142855
41500000.0,"Arco Building  Tejpal Scheme Road No 2, Vile Parle East, Mumbai - 400057, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1666.0,19.100385,72.850466,3.0,3.0,4.0,Ready to Move,Resale,,Semi-Furnished,,Near Thakre Garden,Flat,"
                    
                    
                    
                       It’s 3 BHK Flat bright and airy with 3 sides open and cross ventilation. Its perfect entry and exit as per vastu
                    
                ",24909.96398559424
8000000.0,"Kandivali West, Mumbai, Ekta Nagar Charkop, Mumbai - North Mumbai, Maharashtra",680.0,19.201731,72.825773,2.0,2.0,,Ready to Move,Resale,16.0,,1.0,"School's and College's, Hospital's, Proposed Metro Station, Temple's",Flat,"
                    
                    
                    
                       Furnished Flat with Kitchen Trolley
                    
                ",11764.70588235294
4900000.0,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",900.0,19.4621578,72.8056851,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",5444.444444444444
50000000.0,"Banjar Pada - Dindoshi, Mumbai - North Mumbai, Maharashtra",1577.0,19.1860962,72.8563863,3.0,4.0,1.0,Ready to Move,Resale,2.0,,,very close to highway and school,Flat,"


                                Independent Row house in a gated community in goregaon east, 15 minutes from the highway  with an all green  no building view and a two car parking provision in front of a private wooden gate. Built on a 1755 sq. Ft plot, the house also has a completely private walled garden with hardscape and trees over a 320 soft front yard. The plot also has a side  drying yard of 165 sq.ft and is connected to a back yard of 320 sq. ft. With a built up area of 1755 sq.ft the Row House has ventilation and private views from every window for a 3 bedrooms and 4 bathrooms.
                            
more

",31705.770450221946
25000000.0,"Millat Nagar, Andheri West, Mumbai - Western Suburbs, Maharashtra",1140.0,19.15172033,72.82838209,3.0,3.0,,Ready to Move,Resale,1.0,,1.0,Near Green Park Garden,Flat,"
                    
                    
                    
                       Good Property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                    
                ",21929.824561403508
18000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",850.0,19.0327996,72.8963568,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",21176.470588235294
7500000.0,"palava, Thane-Kalyan-Dombivli, Mumbai, Maharashtra",1000.0,19.2308654,73.0713733,3.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",7500.0
67000000.0,"Ashok Gardens Cooperative Housing Society Tokershi Jivraj Road Sewri West Mumbai Maharashtra 400015, Sewri, Mumbai - Harbour Line, Maharashtra",1835.0,18.995232,72.847578,3.0,4.0,,Ready to Move,Resale,,,4.0,Near Dosti Flamingos,Flat,"
",36512.26158038147
25000000.0,"Tank RdBhandup, Nirmal Nagar, Bhandup WestMumbai, Maharashtra 400078, Bhandup West, Mumbai - Central Line, Maharashtra",1557.0,19.1476838975787,72.9345592459361,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",16056.518946692357
75000000.0,"Walkeshwar, Mumbai - South Mumbai, Maharashtra",850.0,18.950754,72.8020638,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",88235.29411764706
50000000.0,"Borivali East, Mumbai, Magathane, Mumbai - North Mumbai, Maharashtra",2478.0,19.215459,72.864493,4.0,4.0,4.0,Ready to Move,New Property,2.0,,3.0,"Its near western express highway, magathane , borivali east.",Flat,"


                                NO BROKERAGE APPLICABLE.. This is 4.5BHK very specious and super property in SIGNIA HIGH. Good and prime location , pool facing property and garden facing view. This magnificent tower comprises of 3 trendily adorned apartments on each floor. The beautifully landscaped garden and the vastu approved design makes this project stand out amongst the rest. It also comprises of a beautiful club house, private terrace garden, cafe, food court, swimming pool and bar lounge.The flats in Signia High contains stylish modular kitchen along with hob and chimney, wooden laminated flush doors.
                            
more

",20177.562550443905
5100000.0,"Beside JP Nagar, Olanda Naka, Bolinj Agashi Road, Virar West, Mumbai, Maharashtra, INDIA, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",940.0,19.4406134,72.7903032,2.0,2.0,2.0,Ready to Move,Resale,,,,,Flat,"
",5425.531914893617
35000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1800.0,19.1297376,72.8291555,3.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"


                                 This spacious Multistorey Apartment is located at 3rd floor in a tower of total 24 floors. The age of construction for this Multistorey Apartment is between 5 to 10 years. Prime facilities are easily accessible from this place with Gidbart Municipal School Andheri West (0 km ). Other key neighbourhood are Indian Bank (0 km ). 
                            
more

",19444.444444444445
26000000.0,"oberoi comple  sundervan, Andheri West, Mumbai - Western Suburbs, Maharashtra",1200.0,19.129737854003903,72.82915496826172,2.0,2.0,,Ready to Move,Resale,,Furnished,,shabri restaurant,Flat,"
                    
                    
                    
                       the property has huge carpet area and well done up flat
                    
                ",21666.666666666668
55000000.0,"Sion, Mumbai - Central Mumbai, Maharashtra",3000.0,19.0472012,72.8722249,4.0,4.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",18333.33333333333
35000000.0,"Kandivali West, Mumbai - North Mumbai, Maharashtra",1765.0,19.2099437,72.8308692,3.0,3.0,,Ready to Move,Resale,2.0,Unfurnished,,,Flat,"
",19830.028328611897
17500000.0,"Gundiwili, Azad road, Near BMC office Andheri East Mumbai 400069, Andheri East, Mumbai - Western Suburbs, Maharashtra",800.0,19.1154908,72.8726952,2.0,2.0,1.0,Ready to Move,Resale,,Unfurnished,,BMC office,Flat,"


                                Multistorey Apartment located on 3rd floor provides breathing space on front as it overlooks Main Road. It faces East direction. The type of ownership is Freehold. Additional space for Store Room and null are available. The age of construction for this Multistorey Apartment is between 5 to 10 years. High quality flooring of types Ceramic Tiles are available in different rooms. The location has easy access to, State Bank of India (0 km ), Koknej Kohinoor Institute Andheri East (0 km ), Carewell Nursing Home (0 km ) and Santacruz East Railway Station (5 km ).
                            
more

",21875.0
110000000.0,"414, Lower Parel, Mumbai, Maharashtra 400013, Lower Parel, Mumbai - South Mumbai, Maharashtra",2200.0,19.00262,72.827563,4.0,5.0,4.0,Ready to Move,New Property,,,,"Kamala Mill Compound, Mumbai",Individual House,"
                    
                    
                    
                       The World Tower is one of the tallest residential tower in the world.
                    
                ",50000.0
13000000.0,"Charkop, Mumbai - North Mumbai, Maharashtra",750.0,19.2100454,72.8183494,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",17333.333333333332
36500000.0,"Chikuwadi, Mumbai - North Mumbai, Maharashtra",1500.0,19.196418,72.806594,3.0,3.0,1.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",24333.33333333333
9000000.0,"Sector 5 Charkop, Mumbai - North Mumbai, Maharashtra",900.0,19.21799,72.8249,2.0,3.0,,Ready to Move,Resale,2.0,Unfurnished,,,Flat,"
",10000.0
40000000.0,"42.ajay aprtmnts.28/A.S.V.Road.Santacruz west, Santacruz West, Mumbai - Western Suburbs, Maharashtra",1136.0,19.08150863647461,72.83767700195312,2.0,2.0,3.0,Ready to Move,Resale,,Furnished,,,Flat,"
",35211.2676056338
22000000.0,"Mazgaon, Mumbai - South Mumbai, Maharashtra",645.0,18.963298,72.843294,2.0,3.0,,,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                        This spacious Multistorey Apartment is located at 17th floor in a tower of total 22 floors. 
                    
                ",34108.52713178295
31500000.0,"Santa Nagar, Thakur village, Kandivali East4000101, Kandivali East, Mumbai - North Mumbai, Maharashtra",2100.0,19.2050017,72.8692711,3.0,3.0,,Ready to Move,Resale,,,,Near Thakur College,Flat,"


                                Are you on the lookout for a magnificent residence in the serene neighbourhoods of Mumbai If yes, then her is a suitable property for you. An impeccably designed 3BHK flat is available for sale in ""Shapoorji Pallanji Alphine"", Kandivali East. So, hurry up and avail this offer at the earliest.Property SpecificationImmaculately presented, this 3BHK flat spanning across an area of 2100sqft is positioned on the advantageous 2nd floor. This flat faces the auspicious north east direction and is designed in accordance with Vaastu rules that ensure you a peaceful living with your family. Coming to the floor plan, this flat comprises a spacious living cum dining area, a kitchen, 3 bedrooms, a balcony and 3 western style bathrooms. Of the 3 bathrooms, 2 are attached and the remaining one is available for common use. The balcony attached to the drawing room overlooks the main road and provides you with an extra space that allows you to unwind after a tiring day. This flat is beautifully covered with a combination of ceramic tile flooring and wooden flooring making the same look attractive and stylish. Note This property is under construction right now and the possession of which would be by the month of March 2021. Facilities The residents of this flat can enjoy some of the modern amenities present here such as power back up, early learning centre, rentable community space, internetwifi connectivity, visitor parking, lift, reserved parking, vaastu compliant, servicegoods lift, air conditioned, event space & amphitheatre, club house, flower gardens, park, intercom facility, security, firefighting equipment, jogging and strolling track, indoor games room, indoor squash & badminton courts, kids play area, kids play pool with water slides, recreational pool, swimming pool and gymnasium. Other basic facilities like covered parking space, 6 lifts, 24hours water supply, power backup and round the clock tight security along with CCTV cameras are provided as well.LocalityThis flat is located in one of the wellestablished areas where most of the major social amenities can be found within the vicinity and various means of public transport are regularly available. Also, the upcoming metro station is dotted at a distance of 1km and the railway station is situated at a distance of less than 3km. Several schools, hospitals, supermarkets, shopping malls and local markets are accessible at a distance of 1 to 3km. for banking services, nationalised banks and hospitals,Medical all available
                            
more

",15000.0
19900000.0,"sindhi society, near acres club, chembur, Chembur, Mumbai - Harbour Line, Maharashtra",690.0,19.032798767089844,72.89635467529297,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,near acres club,Flat,"
                    
                    
                    
                       prime.location with highrise tower in chembur
                    
                ",28840.579710144928
25000000.0,"Gorai 1, Mumbai - North Mumbai, Maharashtra",900.0,19.22793,72.83222,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",27777.777777777777
22500000.0,"chembur east, Chembur, Mumbai - Harbour Line, Maharashtra",761.0,19.0344083,72.889042,2.0,2.0,1.0,,New Property,1.0,Semi-Furnished,2.0,Near Sion trombay road chembur east,Flat,"


                                Safal Trademark in Sindhi Society Chembur. The project offers Apartment with terrace and perfect combination of contemporary architecture and features to provide comfortable living.Safal Trademark offers facilities such as Gymnasium and Lift.It also has amenity like Jogging track.The project has indoor activities such as Pool table.It also offers services like Garbage disposal and Library.It also offers Car parking.Bhumi ShahReal Solution Realty
                            
more

",29566.360052562417
32000000.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",900.0,19.0815087,72.8376755,3.0,3.0,,Ready to Move,Resale,,,,,Individual House,"
",35555.555555555555
55000000.0,"Five Gardens, Matunga East, Mumbai - Central Mumbai, Maharashtra",1450.0,19.02669906616211,72.85302734375,3.0,3.0,,Ready to Move,Resale,2.0,Semi-Furnished,2.0,Matunga East,Flat,"


                                This is a beautiful 3Bhk 1050 carpet semi furnished apartment available for sale in good building and location at Matunga east, all things near by this building, like  Market, hospitals, schools, colleges and gardens. fantastic to live here for more details call me thanks Vinay.
                            
more

",37931.03448275862
80000000.0,"1302, Wadala, Mumbai - Harbour Line, Maharashtra",1950.0,19.03731,72.87871,3.0,4.0,3.0,Ready to Move,New Property,,,,new cuffs parade opp. iMac dome Wadala,Flat,"
",41025.64102564102
4000000.0,"achole road, nallasopara east, Vasai, Mumbai - Mira Road and Beyond, Maharashtra",790.0,19.3785922,72.8275321,2.0,2.0,4.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",5063.291139240507
35500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1370.0,19.0908063,72.9076669,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"


                                Ghatkopar West is a prominent residential locality in the eastern suburbs placed along the Central Line of the Mumbai Suburban network. The locality is dominated by multi- storey apartments. Residential demand in this area is driven by proximity to various employment centres, along with sound connectivity to other areas. It is located in vicinity to major residential and commercial locations of eastern Mumbai such as Kurla, Vikhroli, and Powai. Many completed, as well as under-construction high-rise residential projects are Wadhwa The Address, Kalpataru Aura, Runwal Orchard Residency, Anchor Residency, and Sanghavi One.Connectivity to major areas of central and southern Mumbai, and Thane is excellent through the central line, LBS Marg, and the Eastern Express Highway. Further, the Eastern Express Highway, along with easy access to Kurla station (harbour line) provide connectivity to Navi Mumbai. The metro and Andheri-Kurla Road connect to Airport, and western suburbs. The under-construction Metro Line 4 (Wadala-Ghatkopar-Mulund-Kasarvadavali) which is expected by the end of 2022 would enhance connectivity to Mumbai and Thane. Moreover, Mumbai International Airport is located within 5-7 km from Ghatkopar West.
                            
more

",25912.40875912409
16000000.0,"Kanjurmarg East, Mumbai - Central Line, Maharashtra",563.0,19.12998,72.933221,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",28419.18294849023
11000000.0,"Chowpatty, Mumbai - South Mumbai, Maharashtra",750.0,18.9546374,72.8128843,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",14666.666666666666
25000000.0,"VN Purav Marg, Mumbai - Harbour Line, Maharashtra",724.0,19.053946,72.885286,2.0,2.0,,Ready to Move,Resale,1.0,,,,Flat,"
",34530.386740331494
16500000.0,"Mulund East, Mumbai - Central Line, Maharashtra",700.0,19.1718027,72.9584312,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",23571.42857142857
4950000.0,"Virar West Global City, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",943.0,19.471987,72.800387,2.0,2.0,1.0,,Resale,,Unfurnished,,,Flat,"
",5249.204665959703
7850000.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1275.0,19.280705,72.8840616666667,3.0,2.0,,,Resale,,Unfurnished,,,Flat,"
",6156.862745098039
20000000.0,"Ojha Niwas Pushtikar CHS Patel Estate Jogeshwari West Mumbai 400102, Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",1100.0,19.14198875427246,72.84905242919922,2.0,2.0,,Ready to Move,Resale,,Furnished,,Opposite to New Amboli Police Station,Flat,"
                    
                    
                    
                       It's a 1st floor Multistorey Apartment in a building of total 3 floors. The location has easy access to, Millat School Jogeshwari West (0 km ), State Bank of India (0 km ), Diamond Hospital (0 km ) and Santacruz East Railway Station (9 km ).
                    
                ",18181.81818181818
27500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1245.0,19.0327996,72.8963568,3.0,2.0,,Ready to Move,Resale,,,,,Flat,"


                                3 BHK Flat- for sale in Raheja Acropolis, Chembur, MumbaiKnown for its quality construction, amazing structural plans, and outstanding residential space to live in, Raheja Acropolis is a popular residential project in Mumbai. Ideally situated in Chembur, here is a 2.5 BHK Flat up for sale in Raheja Acropolis available in a ready-to-move condition. Property SpecificationsFacing the north direction, this Vastu-compliant property filled with ample light and cross ventilation cooling the abode is a perfect piece of architecture for you to dwell in. Located on the 6th floor of a sky-scraping 12 storeyed apartment, this semi-furnished flat comes with vitrified tiles flooring. To describe, this flat encompasses 2 bedrooms and a study room of which one bedroom is well-furnished with wardrobes, king-size bed with dressing table and side table. There are 2 western-style bathrooms appointed with geysers, of which one is attached to the bedroom and the other is commonly accessible. Possessing no obstructions, this pretty flat overlooks the lush-green garden, park, and main road. Explore your cooking skills in the stylish kitchen which has a granite countertop, stainless steel sink, geyser, and cabinets to store kitchen utensils and pantry items. FacilitiesRaheja Acropolis offers you a couple of elementary facilities such as a 24hours water supply, 100% power backup, security with CCTV surveillance, a lift, and covered parking space for your vehicles is also available here. LocalityAll the supermarkets, grocery and small stores, banks, ATM centers, public transport, several healthcare centers, and clinics are easily accessible. To commute to the different cities, the metro station is also available at 1.5km of short distance.
                            
more

",22088.35341365462
16000000.0,"Bhandup, Bhandup West, Mumbai - Central Line, Maharashtra",865.0,19.149900436401367,72.93113708496094,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       A multistory apartment is available for sale. It covered an area of 865 sq-ft, it is a good location property. Please contact me for more details.
                    
                ",18497.1098265896
24000000.0,"Bhandup West, Mumbai, Bhandup West, Mumbai - Central Line, Maharashtra",1670.0,19.1580480409201,72.9369262709775,3.0,3.0,2.0,Ready to Move,Resale,1.0,,1.0,Property is close to the metro station & on the main road with market,Flat,"
                    
                    
                    
                       Extra terrace of 220 sq.ft  enclosed with the flat. Piped gas availabel
                    
                ",14371.25748502994
16500000.0,"Bhayander West, Mumbai - 401101, Maharashtra, India., Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",1388.0,19.293048,72.848046,3.0,3.0,4.0,Ready to Move,Resale,1.0,,,,Flat,"
",11887.608069164266
105000000.0,"Lokhandwala Complex, Mumbai - Western Suburbs, Maharashtra",3000.0,19.14413,72.8241,4.0,2.0,2.0,Ready to Move,New Property,2.0,Unfurnished,4.0,,Flat,"
",35000.0
10800000.0,"a 804; unique height; Poonam garden; Mira road east; mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1100.0,19.28217,72.87654,2.0,2.0,1.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       it's very close to school; market and praposed metro station.
                    
                ",9818.181818181818
14000000.0,"Mulund East, Mumbai - Central Line, Maharashtra",750.0,19.1654181,72.9667254,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"


                                Free from noise, pollution, and the hustle-bustle of the Mumbai city life, here is a meticulously designed 2BHK flat up for sale in Mulund East. Being ideally situated in a prime locality of Mumbai offers you a location advantage that every modern-day home buyer desires for. So, what are you waiting for? Get your hands on this 2BHK Flat crafted over the super built-up area of 750 sq m.Property SpecificationsIn a thoughtfully designed apartment of 9 floors, this east-facing flat is positioned on the 6th floor. As this flat is exposed to ample fresh air and natural sunlight, the cost of electricity bills is comparatively reduced. The floor plan of this flat encompasses 2 good-sized bedrooms, 2 bathrooms, a living area, and a kitchen cum dining area. To enhance the look, both the bedrooms are decked with wardrobes, while 2 branded ACs and comfortable beds are also available for you to relax after long working hours. With geysers installed, out of both the western bathrooms, one is en-suite while the other is commonly accessible.The well-aligned window available for the hall overlooks the open space. For the delight of the lady of the house, the kitchen is outfitted with a granite platform, stainless steel sink, and stylish cabinets. The complete flat shines with the glossy vitrified tiled flooring which is easy to maintain. FacilitiesSeveral prime facilities that support your day-to-day activities are a round-the-clock water supply, a lift for smooth movement to the different floors. To ensure maximum safety to the residents of the apartment, 24x7 CCTV surveillance is also available here. LocalityThis well-built apartment is in the vicinity of a few famous malls and supermarkets which cater to your daily shopping needs. The famous Fortis Hospital is dotted at an arm’s distance which offers quick medical services. Within the sensible limits of this apartment, you can also find a good number of schools, banks, ATM centers, and public transport. The upcoming metro station is 4km-5km away from this property which saves your traveling time. 
                            
more

",18666.666666666668
21000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",855.0,19.1297376,72.8291555,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       property is in a good locality
                    
                ",24561.40350877193
17000000.0,"Kanjurmarg East, Mumbai, Kanjurmarg East, Mumbai - Central Line, Maharashtra",1100.0,19.133092,72.93475,2.0,2.0,1.0,,New Property,11.0,Unfurnished,4.0,"Runwal Bliss does enjoy an enviable advantage where location is concerned as it is only 5 minutes walk from Kanjumarg Station and few minutes away from the Eastern Express Highway and the JVLR. With Kanjumarg set to witness realty development in the next couple of years, this is the best time to invest in a property in Runwal Bliss.",Flat,"


                                This premium residential project mirrors the concept of establishing roots and permanency by offering exquisitely built homes in the configuration of 1.5BHK, 2BHK and 3BHK units. Each of the residential apartments are meticulously designed featuring air conditioned rooms and topnotch fitting and fixtures. Enhanced security measures such as intercom facility, video door phone and CCTV surveillance have been adopted to ensure complete safety and security of the complex. Each tower features a gorgeously designed entrance lobby that evokes an aura of luxury and grandeur.
                            
more

",15454.545454545454
